"","ID","paper_ID","tabfig","model_type","year","response","resp_type_generalized","explanatory","value","value_type","value_best_type","p_val","delta_i","w_i","likelihood","value_R2_type","value_R2","exp_num_var","exp_isNA","exp_isTIME","exp_isSCALE","exp_isOTHER","exp_SOYPRED","exp_FUNGUS","exp_plantnutrition","exp_leaf_percK","exp_leaf_perc_N","exp_precipitation","exp_growingdegreedays","exp_functdiversity","exp_aspect","exp_intercept","exp_isSBA","exp_captured_SBA","exp_SBA_abundance","exp_isPRED","exp_isPREDTYPE","exp_pred_migration","exp_pred_withheld","exp_pred_richness","exp_pred_abundance","exp_predtype_lacewings","exp_predtype_spiders","exp_coccinellidae","exp_parasitoids","exp_isFIELD","exp_fieldID","exp_fieldperimeter","exp_fieldarea","exp_fieldwidth","exp_fieldtillage_notill","exp_isBORDERTYPE","exp_border","exp_landscape_complexity","exp_border_buckthorn","exp_isBORDERTYPE_crops","exp_bordertype_alfalfa","exp_bordertype_corn","exp_bordertype_canola","exp_bordertype_cereals","exp_bordertype_soybean","exp_bordertype_richness","exp_bordertype_generalizedcrops","exp_isBORDERTYPE_grass","exp_bordertype_grass","exp_bordertype_prairie","exp_bordertype_pasture","exp_isBORDERTYPE_forest","exp_bordertype_forestdistance","exp_bordertype_forestproportion","exp_bordertype_forestdiversity","value_isBEST","value_best_num_var","signif"
"447","447","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn presence + estimated number of buckthorn shrubs within 4 km","20","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"448","448","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km","20.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"449","449","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","perimeter to area ratio + facing hedgerow to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"450","450","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"451","451","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"452","452","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"453","453","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn presence^2","18","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"454","454","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","(buckthorn density x facing hedgerow)^2","19.4","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"455","455","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","(buckthorn density x hedgerow within 4 km)^2","21","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"456","456","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","perimeter to area ratio^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"457","457","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","facing hedgerow to area ratio^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"458","458","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","(buckthorn density x facing hedgerow to area ratio)^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"459","459","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn presence","37.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"460","460","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn density","32.8","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"461","461","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","field perimeter","37.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"462","462","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","field area","37.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"463","463","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","facing hedgerow","37.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"464","464","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","hedgerow within 4 km","35","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"465","465","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn density x facing hedgerow","31.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"466","466","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn density x hedgerow within 4 km","31.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"467","467","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","field perimeter/field area","37.3","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"468","468","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","facing hedgerow / field area","37.5","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"469","469","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","hedgerow within 4 km / field area","37.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"470","470","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn density x hedgerow within 4 km / field area","35.2","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"471","471","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn density x facing hedgerow / field area","34.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"472","472","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn presence + estimated number of buckthorn shrubs facing field","29.2","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"473","473","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn presence + estimated number of buckthorn shrubs within 4 km","22.3","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"474","474","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km","33.4","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"475","475","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","perimeter to area ratio + facing hedgerow to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"476","476","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"477","477","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"478","478","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"479","479","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","buckthorn presence^2","37.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"480","480","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","(buckthorn density x facing hedgerow)^2","32.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"481","481","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","(buckthorn density x hedgerow within 4 km)^2","22.3","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"482","482","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","perimeter to area ratio^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"483","483","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","facing hedgerow to area ratio^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"484","484","Bahlai2010","T3","multiple linear regression","2005","aphid colonization","SBA regulation","(buckthorn density x facing hedgerow to area ratio)^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"485","485","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn presence","21.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"486","486","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn density","23.4","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"487","487","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","field perimeter","22.3","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"488","488","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","field area","22.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"489","489","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","facing hedgerow","23.5","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"490","490","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","hedgerow within 4 km","22.8","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"491","491","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn density x facing hedgerow","23.8","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"492","492","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn density x hedgerow within 4 km","23.1","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"493","493","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","field perimeter/field area","24.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"494","494","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","facing hedgerow / field area","24.3","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"495","495","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","hedgerow within 4 km / field area","24.5","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"496","496","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn density x hedgerow within 4 km / field area","24.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"497","497","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn density x facing hedgerow / field area","24.3","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"498","498","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn presence + estimated number of buckthorn shrubs facing field","23.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"499","499","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn presence + estimated number of buckthorn shrubs within 4 km","23.3","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"500","500","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km","25.1","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"501","501","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","perimeter to area ratio + facing hedgerow to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"502","502","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"503","503","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"504","504","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"505","505","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","buckthorn presence^2","21.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"506","506","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","(buckthorn density x facing hedgerow)^2","25.3","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"507","507","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","(buckthorn density x hedgerow within 4 km)^2","21.4","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"508","508","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","perimeter to area ratio^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"509","509","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","facing hedgerow to area ratio^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"510","510","Bahlai2010","T3","multiple linear regression","2006","aphid colonization","SBA regulation","(buckthorn density x facing hedgerow to area ratio)^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
